CRL-3210	Eph4 1424.2	Mus musculus	Epithelial	Breast Cancer	Breast; Derived From Metastatic Site: Lung
CRL-5922	NCI-H2087 [H2087]	Homo sapiens		Stage 1, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5923	NCI-H2106 [H2106]	Homo sapiens		Stage 4, Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5924	NCI-H2110 [H2110]	Homo sapiens		Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5926	NCI-H2135 [H2135]	Homo sapiens		Non-Small Cell Lung Cancer	
CRL-5927	NCI-H2141 [H2141]	Homo sapiens	Lymphoblast	Stage E, Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5928	NCI-H2170 [H2170]	Homo sapiens		Squamous Cell Carcinoma	Lung
CRL-5929	NCI-H2171 [H2171]	Homo sapiens	Lymphoblast	Stage E, Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5930	NCI-H2172 [H2172]	Homo sapiens		Non-Small Cell Lung Cancer	Lung
CRL-5931	NCI-H2195 [H2195]	Homo sapiens	Lymphoblast	Stage E, Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metatstatic Site: Bone Marrow
CRL-5932	NCI-H2196 [H2196]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5933	NCI-H2198 [H2198]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5934	NCI-H2227 [H2227]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5935	NCI-H2228 [H2228]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5938	NCI-H2286 [H2286]	Homo sapiens		Stage 1,Mixed; Small Cell Lung Cancer; Adenocarcinoma; Squamous Cell Carcinoma	
CRL-5939	NCI-H2291 [H2291]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	
CRL-5940	NCI-H2330 [H2330]	Homo sapiens		Stage L,Carcinoma; Small Cell Lung Cancer	
CRL-5941	NCI-H2342 [H2342]	Homo sapiens		Stage 3a, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5942	NCI-H2347 [H2347]	Homo sapiens		Stage 1, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5944	NCI-H2405 [H2405]	Homo sapiens		Stage 4,Adenocarcinoma; Non-Small Cell Lung Cancer	
CRL-5945	NCI-H2444 [H2444]	Homo sapiens		Non-Small Cell Lung Cancer	
CRL-5946	NCI-H2452 [H2452]	Homo sapiens		Mesothelioma	Lung
CRL-5947	NCI-BL128 [BL128]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5948	NCI-BL209 [BL209]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5949	NCI-BL1184 [BL1184]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5950	NCI-BL1339 [BL1339, NCI-BL6]	Homo sapiens	B Lymphoblast		
CRL-5951	NCI-BL1450 [BL1450]	Homo sapiens	B Lymphoblast		
CRL-5952	NCI-BL1514 [BL1514]	Homo sapiens	B Lymphoblast		
CRL-5953	NCI-BL1607 [BL1607, BL9, NCI-BL9]	Homo sapiens	B Lymphoblast	Cancer	
CRL-5955	NCI-BL2141 [BL2141]	Homo sapiens	B Lymphoblast		
CRL-5956	NCI-BL2195 [BL2195]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5957	NCI-BL1395 [BL1395]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5958	NCI-BL1437 [BL1437]	Homo sapiens	B Lymphoblast	Adenocarcinoma	Peripheral Blood
CRL-5959	NCI-BL1672 [BL1672]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5960	NCI-BL1770 [BL1770]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5961	NCI-BL2009 [BL2009]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5962	NCI-BL2028 [BL2028]	Homo sapiens	B Lymphoblast	Carcinoma	
CRL-5963	NCI-BL2052 [BL2052]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5965	NCI-BL2087 [BL2087]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5966	NCI-BL2107 [BL2107]	Homo sapiens	B Lymphoblast	Cancer	Peripheral Blood
CRL-5967	NCI-BL2122 [BL2122]	Homo sapiens	B Lymphoblast	Adenocarcinoma	Peripheral Blood
CRL-5969	NCI-BL2171 [BL2171]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-5970	NCI-BL2347 [BL2347]	Homo sapiens	B Lymphoblast		
CRL-5971	SNU-1	Homo sapiens		Gastric Carcinoma	Stomach
CRL-5972	SNU-C1	Homo sapiens		Adenocarcinoma	Colon; Derived From Metastatic Site: Peritoneum
CRL-5973	SNU-5	Homo sapiens		Gastric Carcinoma	Stomach; Derived From Metastatic Site: Ascites
CRL-5974	SNU-16	Homo sapiens		Gastric Carcinoma	Stomach; Derived From Metastatic Site: Ascites
CRL-5975	UMC-11	Homo sapiens		Carcinoid	
CRL-5976	NCI-H64 [H64]	Homo sapiens		Stage E, Carcinoma; Small Cell Lung Cancer	
CRL-5978	NCI-H735 [H735]	Homo sapiens		Stage E, Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Liver
CRL-5982	NCI-H1963 [H1963]	Homo sapiens		Stage L, Carcinoma; Small Cell Lung Cancer	Lung
CRL-5984	NCI-H2108 [H2108]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5985	NCI-H2122 [H2122]	Homo sapiens	Lymphoblast	Stage 4, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-7213	Hs 255.T	Homo sapiens	Fibroblast	Adenocarcinoma	Colon
CRL-7214	Hs 257.T	Homo sapiens		Colorectal Adenocarcinoma	
CRL-7222	Hs 274.T	Homo sapiens		Adenocarcinoma	
CRL-7227	Hs 281.T	Homo sapiens		Adenocarcinoma	Breast
CRL-5841_FL	NCI-H748 [H748]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	
CRL-7232	Hs 295.Sk	Homo sapiens		Dermatofibrosarcoma	
CRL-7235	Hs 313.T	Homo sapiens		Lymphoma	
CRL-7236	Hs 319.T	Homo sapiens		Infiltrating Ductal Cell Carcinoma	
CCL-95.1	WI-26 VA4	Homo sapiens	Sv40 Transformed		
CRL-7239	Hs 324.T	Homo sapiens		Reticulum Cell Sarcoma	
SCRC-2002	hESC BG01V	Homo sapiens	Embryonic		Inner Cell Mass
CRL-12424	D1 ORL UVA [D1]	Mus musculus			Bone Marrow
CRL-7245	Hs 343.T	Homo sapiens		Adenocarcinoma	Mammary Gland; Breast
CRL-7252	Hs 357.T	Homo sapiens		Dermatofibrosarcoma	
CRL-7253	Hs 362.T	Homo sapiens		Adenocarcinoma	
CRL-7263	Hs 387.T	Homo sapiens		Osteosarcoma	
CRL-7287	Hs 414.T	Homo sapiens		Fibrosarcoma	
CRL-7289	Hs 416.T	Homo sapiens		Squamous Papilloma	
CRL-12479	ProPak-A.52 Clone #52 [PP-A.52]	Homo sapiens	Transformed With Adenovirus 5 Dna	Leukemia	
HTB-102	Malme-3	Homo sapiens	Fibroblast		Skin
HTB-103	KATO III	Homo sapiens		Gastric Carcinoma	Stomach; Derived From Metastatic Site: Pleural Effusion And Supraclavicular And Axillary Lymph Nodes And Douglas Cul-De-Sac
HTB-104	Cates-1B	Homo sapiens		Embryonal Carcinoma	
HTB-105	Tera-1	Homo sapiens		Embryonal Carcinoma, Malignant	Testes; Derived From Metastatic Site: Lung
HTB-106	Tera-2	Homo sapiens		Malignant Embryonal Carcinoma	Derived From Metastatic Site: Lung
HTB-107	SW579 [SW 579, SW-579]	Homo sapiens		Squamous Cell Carcinoma	Thyroid
HTB-111	AN3 CA	Homo sapiens		Adenocarcinoma	Uterus/Endometrium
HTB-112	HEC-1-A	Homo sapiens		Adenocarcinoma	Uterus/Endometrium
HTB-113	HEC-1-B	Homo sapiens		Adenocarcinoma	Uterus/Endometrium
HTB-114	SK-UT-1	Homo sapiens		Grade Iii,Mesodermal Tumor (Mixed); Consistent With Leiomyosarcoma	Uterus
HTB-115	SK-UT-1B	Homo sapiens		Grade Iii,Mesodermal Tumor (Mixed); Consistent With Leiomyosarcoma	Uterus/Endometrium
HTB-117	SW 954 [SW-954, SW954]	Homo sapiens		Grade Ii, Squamous Cell Carcinoma	Vulva
HTB-118	SW962 [SW 962, SW-962]	Homo sapiens		Carcinoma	
HTB-119	NCI-H69 [H69]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	Lung
PCS-800-010	Primary Peripheral Blood CD14+ Monocytes, Normal, Human	Homo sapiens	Monocyte	Normal	Peripheral Blood
PCS-800-011	Primary Peripheral Blood Mononuclear Cells (PBMC), Normal, Human	Homo sapiens	Mononuclear	Normal	Peripheral Blood
PCS-800-012	Primary Bone Marrow CD34+ Cells, Normal, Human	Homo sapiens	Hematopoietic	Normal	Bone Marrow
PCS-800-013	Primary Bone Marrow Mononuclear Cells, Normal, Human	Homo sapiens	Mononuclear	Normal	Bone Marrow
PCS-800-014	Primary Cord Blood CD34+ Cells, Normal, Human	Homo sapiens	Hematopoietic	Normal	Cord Blood
CRL-7945_FL	TE 125.T	Homo sapiens		Rhabdomyosarcoma	
HTB-120	NCI-H128 [H128]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
HTB-121	BT-483	Homo sapiens	Epithelial	Ductal Carcinoma	Mammary Gland/Breast
HTB-122	BT-549	Homo sapiens	Epithelial	Ductal Carcinoma	Mammary Gland; Breast
HTB-123	DU4475	Homo sapiens			Mammary Gland/Breast
HTB-125	Hs 578Bst	Homo sapiens	Epithelial, Myoepithelial	Normal	Mammary Gland/Breast
HTB-126	Hs 578T	Homo sapiens	Epithelial	Carcinoma	Mammary Gland/Breast
HTB-128	MDA-MB-415	Homo sapiens		Adenocarcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Pleural Effusion
HTB-129	MDA-MB-435S	Homo sapiens	Melanocyte,Melanoma	Previously Described As Ductal Carcinoma	Previously Described As: Mammary Gland/Breast; Derived From Metastatic Site: Pleural Effusion
CRL-8885	WIL2-S	Homo sapiens	B Lymphoblast	Hereditary Spherocytosis	Spleen
HTB-130	MDA-MB-436	Homo sapiens		Adenocarcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Pleural Effusion
HTB-131	MDA-MB-453	Homo sapiens		Metastatic Carcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Pericardial Effusion
HTB-132	MDA-MB-468	Homo sapiens		Adenocarcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Pleural Effusion
HTB-133	T-47D	Homo sapiens	Epithelial	Ductal Carcinoma	Mammary Gland; Derived From Metastatic Site: Pleural Effusion
HTB-134	Hs 766T	Homo sapiens	Epithelial	Pancreatic Carcinoma	Pancreas; Derived From Metastatic Site: Lymph Node
HTB-135	Hs 746T	Homo sapiens	Epithelial,Fibroblast	Gastric Carcinoma	Stomach; Derived From Metastatic Site: Left Leg
HTB-137	Hs 695T	Homo sapiens	Melanoma	Melanoma, Amelanotic	Skin; Derived From Metastatic Site: Lymph Node
HTB-138	Hs 683	Homo sapiens		Glioma	Brain
55-X	IRR-MRC-5 [irradiated MRC-5]	Homo sapiens	Fibroblast		Lung
HTB-140	Hs 294T	Homo sapiens	Melanoma		Skin; Derived From Metastatic Site: Lymph Node
HTB-142	Hs 602	Homo sapiens		Lymphoma	
HTB-144	JAR	Homo sapiens		Choriocarcinoma	Placenta
HTB-146	Hs 445	Homo sapiens		Hodgkin's Disease; Hodgkin's Lymphoma	
HTB-147	Hs 700T	Homo sapiens		Adenocarcinoma	Derived From Metastatic Site: Pelvis
HTB-148	H4	Homo sapiens		Neuroglioma	Brain
HTB-151	Hs 696	Homo sapiens		Adenocarcinoma	
HTB-152	Hs 913T	Homo sapiens		Fibrosarcoma	
HTB-153	Hs 729 [Hs 729T]	Homo sapiens		Rhabdomyosarcoma	Muscle
HTB-161	NIH:OVCAR-3 [OVCAR3]	Homo sapiens	Epithelial	Adenocarcinoma	Ovary
HTB-166	RD-ES	Homo sapiens		Ewing's Sarcoma	Bone
HTB-168	ChaGo-K-1	Homo sapiens		Bronchogenic Carcinoma	Lung,&Nbsp;Bronchus
HTB-169	WERI-Rb-1	Homo sapiens	Retinoblastoma	Retinoblastoma	Eye, Retina
CCL-1.3	L-M(TK-) [LM(tk-), LMTK-]	Mus musculus	Fibroblast		Subcutaneous Connective Tissue; Areolar And Adipose
CCL-1.4	A9 (APRT and HPRT negative derivative of Strain L)	Mus musculus	Fibroblast		Subcutaneous Connective Tissue; Areolar And Adipose
HTB-171	NCI-H446 [H446]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
HTB-172	NCI-H209 [H209]	Homo sapiens		Carcinoma; Small Cell Lung Cancer (Sclc)	Lung; Derived From Metastatic Site: Bone Marrow
HTB-173	NCI-H146 [H146]	Homo sapiens	Epithelial	Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Bone Marrow
HTB-174	NCI-H441 [H441]	Homo sapiens		Papillary Adenocarcinoma	Lung
HTB-175	NCI-H82 [H82]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
HTB-176	H9 [derivative of HuT 78]	Homo sapiens	Cutaneous T Lymphocyte	Lymphoma	
HTB-177	NCI-H460 [H460]	Homo sapiens		Carcinoma; Large Cell Lung Cancer	Lung:Pleural Effusion
HTB-178	NCI-H596 [H596]	Homo sapiens		Adenosquamous Carcinoma	Lung
HTB-179	NCI-H676B [H676B]	Homo sapiens		Adenocarcinoma	
HTB-180	NCI-H345 [H345]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Bone Marrow
HTB-181	NCI-H820 [H820]	Homo sapiens		Papillary Adenocarcinoma	Lung; Derived From Metastatic Site: Lymph Node
HTB-182	NCI-H520 [H520]	Homo sapiens		Squamous Cell Carcinoma	Lung
HTB-183	NCI-H661 [H661]	Homo sapiens		Carcinoma; Large Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
HTB-184	NCI-H510A [H510A, NCI-H510]	Homo sapiens		Carcinoma; Small Cell Lung Cancer; Extrapulmonary Origin	Lung; Derived From Metastatic Tissue: Adrenal Gland
HTB-185	D283 Med	Homo sapiens	Medulloblastoma	Medulloblastoma	Brain/Cerebellum; Derived From Metastatic Site:  Peritoneum
HTB-186	Daoy	Homo sapiens		Desmoplastic Cerebellar Medulloblastoma	Brain/Cerebellum
HTB-187	D341 Med	Homo sapiens	Medulloblastoma	Medulloblastoma	Brain/Cerebellum
CRL-2302	ARPE-19	Homo sapiens	Epithelial	Normal	Retinal Pigmented Epithelium; Retina
CRL-2304	CCD 1103 KIDTr	Homo sapiens	Human Papillomavirus 16 (Hpv-16) E6/E7 Transformed		Kidney
CRL-2305	CCD 1105 KIDTr	Homo sapiens	Human Papillomavirus 16 (Hpv-16) E6/E7 Transformed		
CRL-2307	MB16tsA, clone 1B5 [Mbeta16tsA, clone 1B5]	Mus musculus	Fibroblastsv40 Large T Antigen Transfected		
CRL-2308	MB19tsA, clone 2B2 [Mbeta19tsA, clone 2B2]	Mus musculus	Fibroblastsv40 Large T Antigen Transfected		
CRL-2309	CCD 1106 KERTr	Homo sapiens	Keratinocyte		Skin
CCL-104	E.H. IV (Elaine IV)	Homo sapiens	B Lymphoblast		
CCL-105	SW-13	Homo sapiens	Epithelial	Grade Iv,Primary Small Cell Carcinoma	Adrenal Gland/Cortex
CRL-2310	CCD 1102 KERTr	Homo sapiens	Keratinocyte		
CRL-2314	HCC38	Homo sapiens	Epithelial	Tnm Stage Iib, Grade 3, Primary Ductal Carcinoma	Mammary Gland; Breast/Duct
CRL-2315	HCC70	Homo sapiens	Epithelial	Tnm Stage Iiia, Grade 3, Primary Ductal Carcinoma	Breast; Mammary Gland/Duct
CRL-2316	HCC202	Homo sapiens	Epithelial	Tnm Stage Iiia, Grade 3, Primary Ductal Carcinoma	Breast; Mammary Gland/Duct
CRL-2319	HCC1007 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CCL-110	Detroit 551	Homo sapiens	Fibroblast	Normal	Skin
CCL-113	RPMI 6666	Homo sapiens		Hodgkin's Disease; Hodgkin's Lymphoma	Peripheral Blood
CCL-114	RPMI 7666 [Gerner 7666]	Homo sapiens	B Lymphoblast		
CCL-116	Detroit 548	Homo sapiens	Fibroblast		
CCL-117	Detroit 573	Homo sapiens	Fibroblast		
CCL-119	CCRF-CEM [CCRF CEM]	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	Peripheral Blood
CRL-2320	HCC1008	Homo sapiens	Epithelial	Tnm Stage Iia, Grade 3, Ductal Carcinoma	Breast; Mammary Gland/Duct;&Nbsp;Derived From Metastatic Site:&Nbsp;Lymph Node
CRL-2321	HCC1143	Homo sapiens	Epithelial	Tnm Stage Iia, Grade 3, Primary Ductal Carcinoma	Breast; Mammary Gland/Duct
CRL-2322	HCC1187	Homo sapiens	Epithelial	Tnm Stage Iia, Grade 3, Primary Ductal Carcinoma	Mammary Gland; Breast
CRL-2323	HCC1187 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2324	HCC1395	Homo sapiens	Epithelial, Lymphoblast	Tnm Stage I, Grade 3, Primary Ductal Carcinoma	Mammary Gland; Breast/Duct
CRL-2325	HCC1395 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2326	HCC1419	Homo sapiens	Epithelial	Tnm Stage Iiia, Grade 3,Primary Ductal Carcinoma	Mammary Gland; Breast
CRL-2327	HCC1428	Homo sapiens	Epithelial	Tnm Stage Iv, Grade 4, Adenocarcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Adenocarcinoma And Pleural Effusion
CRL-2328	HCC1428 BL	Homo sapiens	B Lymphoblast	Carcinoma,Cancer,Cancer,Adenocarcinoma	
CRL-2329	HCC1500	Homo sapiens	Epithelial	Tnm Stage Iib, Grade 2, Primary Ductal Carcinoma	Breast; Mammary Gland/Duct
CCL-120	CCRF-SB [CCRF SB]	Homo sapiens	B Lymphoblast	Acute Lymphoblastic Leukemia	Peripheral Blood
CCL-121	HT-1080 [HT1080]	Homo sapiens	Epithelial	Fibrosarcoma	Connective Tissue
CCL-122	HG-261	Homo sapiens	Fibroblast	Fanconi's Anemia	Skin
CCL-123	C 211	Homo sapiens	Fibroblast	Cri Du Chat Syndrome	Skin
CCL-124	Amdur II	Homo sapiens	Fibroblast		
CCL-127	IMR-32	Homo sapiens	Neuroblast	Neuroblastoma	Brain; Derived From Metastatic Site: Abdominal Mass
CRL-2330	HCC1569	Homo sapiens	Epithelial	Tnm Stage Iv, Grade 3, Primary Metaplastic Carcinoma	Mammary Gland; Breast
CRL-2331	HCC1599	Homo sapiens	Epithelial, Lymphoblast	Tnm Stage Iiia, Grade 3, Primary Ductal Carcinoma	Mammary Gland; Breast/Duct
CRL-2332	HCC1599 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2334	HCC1739 BL	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transforme	Carcinoma	
CRL-2335	HCC1806	Homo sapiens	Epithelial	Tnm Stage Iib, Grade 2, Primary Acantholytic Squamous Cell Carcinoma	Mammary Gland; Breast
CRL-2336	HCC1937	Homo sapiens	Lymphoblast, Epithelial	Tnm Stage Iib, Grade 3,Primary Ductal Carcinoma	Mammary Gland; Breast/Duct
CRL-2337	HCC1937 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2338	HCC1954	Homo sapiens	Epithelial	Tnm Stage Iia, Grade 3, Ductal Carcinoma	Mammary Gland; Breast/Duct
CCL-46.1	NCTC 3749	Mus musculus		Lymphoma	
CRL-2339	HCC1954 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CCL-130	MOPC-31C	Mus musculus	B Lymphocyte	Plasmacytoma; Myeloma	
CCL-131	Neuro-2a	Mus musculus	Neuroblast	Neuroblastoma	Brain
CCL-132	CHP 3 (M.W.)	Homo sapiens	Fibroblast		
CCL-133	CHP 4 (W.W.)	Homo sapiens	Fibroblast		
CCL-134	LL 29 (AnHa)	Homo sapiens	Fibroblast	Idiopathic Pulmonary Fibrosis	Lung
CCL-135	LL 47 (MaDo)	Homo sapiens	Fibroblast		Lung
CCL-136	RD	Homo sapiens		Rhabdomyosarcoma	Muscle
CCL-137	HEL 299	Homo sapiens	Fibroblast	Normal	Lung
CCL-138	Detroit 562	Homo sapiens		Pharyngeal Carcinoma	Pharynx: Derived From Metastatic Site: Pleural Effusion
CCL-139	TCMK-1	Mus musculus	Sv40 Transformed	Normal	Kidney
CRL-2340	HCC2157	Homo sapiens	Epithelial	Tnm Stage Iiia, Grade 2,Primary Ductal Carcinoma	Mammary Gland; Breast
CRL-2341	HCC2157 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2343	HCC2218	Homo sapiens	Epithelial,Lymphoblast	Tnm Stage Iiia, Grade 3,Primary Ductal Carcinoma	Mammary Gland; Breast/Duct
CRL-2346	HCC38 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CCL-142	RAG	Mus musculus		Renal Adenocarcinoma	Kidney
CCL-147	NB41A3	Mus musculus	Neuroblast	Neuroblastoma	Brain
CCL-148	HSDM1C1	Mus musculus		Fibrosarcoma	
CRL-7601	Hs 865.Sk	Homo sapiens		Adenocarcinoma	
CRL-7603	Hs 867.Sk	Homo sapiens		Osteosarcoma	
CRL-7604	Hs 868.T	Homo sapiens		Fibrosarcoma	
CRL-2350	alphaTC1 Clone 9	Mus musculus	Alpha Cell	Adenoma	Pancreas
CRL-2351	AU565 [AU-565]	Homo sapiens		Adenocarcinoma	Mammary Gland/Breast; Derived From Metastitic Site: Malignant Pleural Effusion
CRL-7606	Hs 870.T	Homo sapiens		Osteosarcoma	
CRL-2352	CCD 1108Sk	Homo sapiens	Fibroblast	Lymphoma	
CCL-151	LL 24	Homo sapiens	Fibroblast	Normal	Lung
CCL-153	HFL1	Homo sapiens	Fetal		Lung
CCL-155	RPMI 8226	Homo sapiens	B Lymphocyte	Plasmacytoma; Myeloma	Peripheral Blood
CCL-156	RPMI 1788	Homo sapiens	B Lymphocyte		
CCL-159	IM-9	Homo sapiens	B Lymphoblast	Multiple Myeloma	Peripheral Blood
CRL-11233	THLE-3	Homo sapiens	Epithelial	Normal	Liver/Left Lobe
CRL-2361	CCD-1109Sk	Homo sapiens	Fibroblast		
CRL-2362	HCC1143 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2363	HCC2218 BL	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2365	M059K	Homo sapiens	Glial Cell	Malignant Glioblastoma; Glioma	Brain
CRL-2366	M059J	Homo sapiens	Glial Cell	Malignant Glioblastoma; Glioma	Brain
CRL-2367	TUR	Homo sapiens	Histocyte	Histiocytic Lymphoma	
CRL-2368	293/CHE-Fc	Homo sapiens		Influenza	
CRL-2369	C1R-neo	Homo sapiens	B Lymphoblast		
CCL-163	BALB/3T3 clone A31	Mus musculus	Fibroblast		Embryo
CCL-164	BALB/3T12-3	Mus musculus	Fibroblast		
CCL-167	MPC-11	Mus musculus	B Lymphocyte	Plasmacytoma; Myeloma	
CRL-5874_FL	NCI-H1522 [H1522]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-7622	Hs 888.T	Homo sapiens		Osteosarcoma	
CRL-7623	Hs 888.Sk	Homo sapiens		Osteosarcoma	
CRL-7624	Hs 888.Lu	Homo sapiens		Osteosarcoma	
CRL-2370	C1R-sB7	Homo sapiens	B Lymphoblast		Peripheral Blood
CRL-7625	Hs 889.Sk	Homo sapiens		Normal	Skin
CRL-2371	C1R-B7	Homo sapiens	B Lymphoblast		
CRL-7626	Hs 889.T	Homo sapiens		Osteosarcoma	
CRL-2372	J27-neo	Mus musculus	Fibroblast		
CRL-7627	Hs 890.Sk	Homo sapiens		Normal	Skin
CRL-7628	Hs 890.T	Homo sapiens		Osteosarcoma	
CRL-7629	Hs 891.T	Homo sapiens		Kidney Carcinoma	
CCL-171	MRC-5	Homo sapiens	Fetal	Normal	Lung
CRL-7686_FL	Hs 936.T	Homo sapiens		Melanoma	Skin
CRL-1130	Lo Ren	Homo sapiens		Cancer	
CRL-1138	Mar Vin	Homo sapiens	Fibroblast		
CRL-7631	Hs 894(A).T	Homo sapiens		Osteosarcoma	
CRL-7636	Hs 895.Sk	Homo sapiens	Fibroblast,Melanoma	Normal	Skin
CRL-7637	Hs 895.T	Homo sapiens	Fibroblast,Melanoma		
CRL-2386	SVR A221a	Mus musculus	Endothelialsv40 Transformed		
CRL-2387	SVR bag4	Mus musculus	Endothelialsv40 Transformed		
CRL-2389	LTPA	Mus musculus	Epithelial	Adenocarcinoma	Pancreas
CCL-185	A549	Homo sapiens		Carcinoma	Lung
CCL-186	IMR-90	Homo sapiens	Fibroblast	Normal	Lung
CRL-1144	Lu Vin	Homo sapiens	Fibroblast		
CRL-11268	293T/17 [HEK 293T/17]	Homo sapiens			Kidney
CRL-7644	Hs 899(C).T	Homo sapiens		Osteosarcoma	
CRL-7645	Hs 899(D).T	Homo sapiens		Osteosarcoma	
CRL-2390	FL83B	Mus musculus	Hepatocyte		Liver
CRL-2392	GA-10	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CRL-2393	GA-10 (Clone 4)	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CRL-2394	GA-10 (Clone 20)	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma	
CRL-2396	TK-1	Mus musculus	Lymphocyte	Lymphoma	
CCL-190	LL 86 (LeSa)	Homo sapiens	Fibroblast	Sarcoma	
CCL-191	LL 97A (AlMy)	Homo sapiens	Fibroblast	Idiopathic Pulmonary Fibrosis	Lung
CCL-196	LA-4	Mus musculus	Epithelial	Adenoma	Lung
CCL-197	NOR-10	Mus musculus	Fibroblast		
CCL-198	BLO-11	Mus musculus	Fibroblast		
CCL-199	HLF-a	Homo sapiens		Epidermoid Carcinoma	
CRL-11285	AtT-20ins (CGT-6)	Mus musculus		Sarcoma	
CRL-7660	Hs 910.Thm	Homo sapiens		Fibrosarcoma	
CRL-7668	Hs 913(F).T	Homo sapiens		Fibrosarcoma	
CRL-7669	Hs 917.T	Homo sapiens			Parotid Salivary Gland
CRL-7671	Hs 919.Sk	Homo sapiens		Osteoma	
CRL-7672	Hs 919.T	Homo sapiens		Benign Osteoid Osteoma	
CRL-7676	Hs 925.Sk	Homo sapiens		Normal	Skin
CRL-7677	Hs 925.T	Homo sapiens		Pagetoid Sarcoma	
CRL-7678	Hs 926.T	Homo sapiens		Renal Rhabdomyosarcoma	
CRL-7681	Hs 929.Sk	Homo sapiens		Granuloma	
CRL-7684	Hs 934.T	Homo sapiens		Malignant Melanoma	Connective Tissue
CRL-7687	Hs 936.T(C1)	Homo sapiens			Skin
CRL-6469	+/+ SCT	Mus musculus		Cancer	
CRL-6475	B16-F10	Mus musculus		Melanoma	Skin
CCL-75.1	WI-38 VA-13 subline 2RA	Homo sapiens	Fetal		Lung
